time,open,high,low,close,vwap,volume,count
2025-05-10 08:00:00+00:00,103787.9,104013.0,103381.4,103430.8,103589.0,84.28237975,3304
2025-05-10 12:00:00+00:00,103426.4,103766.2,103186.8,103186.9,103506.1,75.82228965,3294
2025-05-10 16:00:00+00:00,103186.9,103533.6,103023.9,103205.1,103270.5,78.49888901,4052
2025-05-10 20:00:00+00:00,103205.1,104943.7,103135.3,104800.0,104143.6,253.55919611,6207
2025-05-11 00:00:00+00:00,104799.9,104919.7,103500.0,104056.7,104241.7,153.35520452,5027
2025-05-11 04:00:00+00:00,104056.7,104366.0,103326.8,103402.0,103848.1,93.39416988,3437
2025-05-11 08:00:00+00:00,103402.0,104717.3,103402.0,104675.0,104292.4,50.95491422,2418
2025-05-11 12:00:00+00:00,104675.0,104817.8,103812.8,104192.0,104566.3,258.08552132,4677
2025-05-11 16:00:00+00:00,104192.0,104800.0,103816.5,104403.1,104311.4,94.02612606,3566
2025-05-11 20:00:00+00:00,104403.1,104541.7,103604.9,104119.0,104027.1,129.69790844,4083
2025-05-12 00:00:00+00:00,104119.0,105000.0,103729.3,104089.1,104258.4,175.37809437,4839
2025-05-12 04:00:00+00:00,104089.2,105728.8,103800.0,104460.0,104778.5,355.9315929,6136
2025-05-12 08:00:00+00:00,104460.0,104709.5,103632.3,103694.1,104240.2,151.94416414,5793
2025-05-12 12:00:00+00:00,103694.1,104599.1,102428.0,102483.9,103343.9,528.613472,10634
2025-05-12 16:00:00+00:00,102483.9,103047.0,100772.6,101799.8,101948.9,516.37541236,12463
2025-05-12 20:00:00+00:00,101799.9,103100.0,101799.8,102825.0,102471.5,140.69404856,5064
2025-05-13 00:00:00+00:00,102825.1,102825.1,101525.1,101731.6,102213.3,122.48869685,6397
2025-05-13 04:00:00+00:00,101731.7,102874.0,101688.0,102643.4,102429.0,84.6385485,3247
2025-05-13 08:00:00+00:00,102643.4,103801.6,102583.7,103699.5,103361.8,148.21271231,3782
2025-05-13 12:00:00+00:00,103699.5,103941.1,102880.0,103689.8,103514.4,233.81723195,6691
2025-05-13 16:00:00+00:00,103689.8,104980.0,103598.0,104841.9,104295.8,313.2711505,8084
2025-05-13 20:00:00+00:00,104842.0,104882.0,103917.7,104156.7,104431.1,201.96289107,5311
2025-05-14 00:00:00+00:00,104156.8,104156.8,103500.0,103572.8,103774.1,122.31511202,4375
2025-05-14 04:00:00+00:00,103572.8,103985.6,103431.0,103752.0,103779.1,181.28897494,3134
2025-05-14 08:00:00+00:00,103752.0,104080.0,102898.7,103949.7,103642.3,121.23640968,3545
2025-05-14 12:00:00+00:00,103949.8,104280.1,102886.0,103505.5,103624.7,157.34144771,6266
2025-05-14 16:00:00+00:00,103505.5,103723.4,102591.5,103254.1,103305.6,377.25565126,5825
2025-05-14 20:00:00+00:00,103254.1,103663.0,103254.1,103589.7,103518.0,64.30015473,2871
2025-05-15 00:00:00+00:00,103589.7,103871.6,102800.0,102800.0,103401.4,62.66392667,4936
2025-05-15 04:00:00+00:00,102800.1,102926.9,101789.0,101809.2,102322.3,116.69109903,4444
2025-05-15 08:00:00+00:00,101809.3,102393.7,101588.0,102360.0,101974.6,122.65647974,4404
2025-05-15 12:00:00+00:00,102360.0,103282.2,101441.6,103282.1,102263.2,284.83332667,7566
2025-05-15 16:00:00+00:00,103282.2,104123.0,102619.0,103194.4,103436.9,262.57094263,6744
2025-05-15 20:00:00+00:00,103194.5,103971.9,102770.9,103761.7,103377.9,132.79125051,4790
2025-05-16 00:00:00+00:00,103761.7,104400.0,103483.5,104046.0,104085.2,212.8598216,4082
2025-05-16 04:00:00+00:00,104046.0,104181.4,103774.6,103774.7,103970.3,89.06822127,2455
2025-05-16 08:00:00+00:00,103774.7,103871.6,103130.0,103674.2,103689.7,154.76387981,3018
2025-05-16 12:00:00+00:00,103675.1,104253.3,103400.0,104168.3,103897.3,179.37256607,5061
2025-05-16 16:00:00+00:00,104181.0,104500.0,103604.9,104048.9,103984.7,192.28482452,4808
2025-05-16 20:00:00+00:00,104048.9,104048.9,103500.0,103500.1,103695.2,105.61249361,3421
2025-05-17 00:00:00+00:00,103500.1,103562.1,102690.0,103550.1,103013.9,91.48865755,4460
2025-05-17 04:00:00+00:00,103550.1,103697.1,103349.6,103456.5,103484.6,24.13162512,1815
2025-05-17 08:00:00+00:00,103456.6,103556.0,102787.4,103000.0,102961.3,111.90764168,2451
2025-05-17 12:00:00+00:00,103006.7,103169.1,102719.0,102971.1,102984.6,66.77831616,3134
2025-05-17 16:00:00+00:00,102971.1,103313.0,102787.3,103178.4,103047.6,49.85263825,3468
2025-05-17 20:00:00+00:00,103178.4,103431.0,102957.3,103169.1,103163.5,63.30585492,2513
2025-05-18 00:00:00+00:00,103169.1,103433.7,103148.2,103258.1,103293.0,25.41564358,1880
2025-05-18 04:00:00+00:00,103258.1,103920.2,103258.0,103919.0,103589.0,62.5997643,1918
2025-05-18 08:00:00+00:00,103919.0,104062.2,103807.1,103821.1,103903.8,96.91197495,2017
2025-05-18 12:00:00+00:00,103821.1,105672.7,103778.5,105522.0,105021.0,436.70422468,6377
2025-05-18 16:00:00+00:00,105522.1,105982.3,103900.0,103949.9,104886.0,719.42296286,7605
2025-05-18 20:00:00+00:00,103939.1,106631.8,103346.2,106525.6,104811.9,607.90899323,8093
2025-05-19 00:00:00+00:00,106525.6,107042.1,103551.9,103612.1,105100.4,425.66340927,8369
2025-05-19 04:00:00+00:00,103612.1,103697.0,102100.0,103246.0,102864.5,496.02727568,6925
2025-05-19 08:00:00+00:00,103246.1,103381.3,102828.0,102982.1,103080.2,84.83101355,2899
2025-05-19 12:00:00+00:00,102982.1,104943.0,102157.7,104800.0,103494.7,353.49228393,7257
2025-05-19 16:00:00+00:00,104800.0,105521.0,104538.7,105521.0,105046.8,436.08240568,6400
2025-05-19 20:00:00+00:00,105521.0,105811.4,105069.7,105637.7,105549.7,259.67140403,3984
2025-05-20 00:00:00+00:00,105637.7,106809.5,105553.1,105754.8,106240.9,432.32077028,6017
2025-05-20 04:00:00+00:00,105754.9,106404.3,105005.0,105024.1,105670.7,119.3632037,3195
2025-05-20 08:00:00+00:00,105024.2,105402.0,104920.7,105214.7,105214.6,113.42448311,2594
2025-05-20 12:00:00+00:00,105214.7,105409.5,104269.0,105409.5,104789.8,297.71043578,5598
2025-05-20 16:00:00+00:00,105409.5,107222.0,105142.8,107026.8,106217.3,399.11933717,7478
2025-05-20 20:00:00+00:00,107026.8,107262.6,105965.0,106855.6,106712.7,351.79232863,5756
2025-05-21 00:00:00+00:00,106855.6,107200.0,106287.0,106873.6,106775.9,163.29302507,3744
2025-05-21 04:00:00+00:00,106873.7,107995.0,106507.0,106589.9,107426.5,453.14993057,6207
2025-05-21 08:00:00+00:00,106580.8,106810.5,106155.0,106567.2,106411.2,217.39730404,3250
2025-05-21 12:00:00+00:00,106567.2,109528.1,106399.9,109027.7,108281.8,889.59968806,14542
2025-05-21 16:00:00+00:00,109027.8,109800.0,106204.6,108680.0,107946.5,1104.92398413,17842
2025-05-21 20:00:00+00:00,108680.1,110698.0,107786.7,109675.1,109399.2,505.44178876,11419
2025-05-22 00:00:00+00:00,109675.1,111863.5,109287.2,111738.7,110676.4,488.58379096,10279
2025-05-22 04:00:00+00:00,111738.7,111758.5,110460.8,111100.1,111150.9,497.55992993,6104
2025-05-22 08:00:00+00:00,111100.1,111331.8,110275.3,111005.6,110693.7,255.31771712,4284
2025-05-22 12:00:00+00:00,111000.1,111608.0,110567.1,111284.9,111126.6,329.48178875,8294
2025-05-22 16:00:00+00:00,111285.0,111983.2,111000.0,111205.1,111618.8,336.9225046,8306
2025-05-22 20:00:00+00:00,111205.1,111730.2,110779.0,111711.1,111137.4,231.13584123,5727
2025-05-23 00:00:00+00:00,111711.1,111785.3,111034.0,111108.8,111362.7,95.60371297,4469
2025-05-23 04:00:00+00:00,111108.8,111146.9,110373.4,110698.7,110695.6,547.77292858,4679
2025-05-23 08:00:00+00:00,110698.8,111300.0,108889.3,109043.9,110537.2,374.05527096,5915
2025-05-23 12:00:00+00:00,109044.0,109952.9,107332.5,108928.1,108700.3,802.53722908,14272
2025-05-23 16:00:00+00:00,108937.2,109822.8,108077.0,108700.9,109077.5,470.46523594,8350
2025-05-23 20:00:00+00:00,108700.9,108728.2,106824.0,107333.5,107951.0,284.14961295,8203
2025-05-24 00:00:00+00:00,107333.5,108308.2,106905.8,108308.1,107707.0,85.85804097,4490
2025-05-24 04:00:00+00:00,108308.2,108590.0,107635.2,107635.2,108066.6,149.63259336,3340
2025-05-24 08:00:00+00:00,107635.2,109503.4,107621.8,109220.1,109041.8,104.73329845,3480
2025-05-24 12:00:00+00:00,109220.1,109240.0,108565.9,108940.0,108877.4,54.48630516,4160
2025-05-24 16:00:00+00:00,108940.0,109174.2,108721.9,108987.9,108986.0,53.61849503,3211
2025-05-24 20:00:00+00:00,108987.9,109089.1,107534.5,107824.2,108356.1,70.98780157,4435
2025-05-25 00:00:00+00:00,107824.2,108250.0,107306.5,108141.0,107712.7,106.05526034,4303
2025-05-25 04:00:00+00:00,108141.0,108273.6,107519.6,107690.5,107927.8,50.17030655,2435
2025-05-25 08:00:00+00:00,107690.6,107690.6,106726.3,107287.5,107145.5,138.85833414,3852
2025-05-25 12:00:00+00:00,107287.5,107738.0,106672.9,107000.0,107181.4,117.91680358,4180
2025-05-25 16:00:00+00:00,107000.0,107889.0,106697.0,107778.0,107251.0,58.8796066,3643
2025-05-25 20:00:00+00:00,107766.6,109300.5,107235.1,109040.4,108418.4,153.64426646,5364
2025-05-26 00:00:00+00:00,109040.4,109850.0,108780.0,109674.9,109412.5,140.88510576,4493
2025-05-26 04:00:00+00:00,109674.9,110257.5,109416.8,110115.9,109855.5,132.28177508,3407
2025-05-26 08:00:00+00:00,110115.9,110190.1,109612.9,109776.2,109756.2,268.80981341,2528
2025-05-26 12:00:00+00:00,109779.0,110352.0,109532.6,110057.3,109856.9,154.70898449,4319
2025-05-26 16:00:00+00:00,110057.2,110352.0,108950.0,109148.9,109551.6,218.83538403,5093
2025-05-26 20:00:00+00:00,109148.9,109854.1,108985.6,109468.6,109327.9,73.3456011,3346
2025-05-27 00:00:00+00:00,109468.6,109663.9,107600.0,108903.3,108539.3,187.67897897,5296
2025-05-27 04:00:00+00:00,108903.3,109650.7,108633.7,109488.8,109107.1,43.59253423,2574
2025-05-27 08:00:00+00:00,109488.8,109900.0,109488.7,109615.1,109699.0,98.50470781,2272
2025-05-27 12:00:00+00:00,109615.2,110742.6,108723.9,110217.7,110016.3,328.48826609,7509
2025-05-27 16:00:00+00:00,110217.7,110500.0,109677.3,109870.1,110074.0,194.51406308,5203
2025-05-27 20:00:00+00:00,109870.1,109904.6,108692.8,109004.9,109119.5,170.30591748,5122
2025-05-28 00:00:00+00:00,109004.9,109250.0,108500.0,108940.1,108820.1,175.6304347,3285
2025-05-28 04:00:00+00:00,108940.1,109066.8,108718.0,108873.7,108870.4,88.71845793,2279
2025-05-28 08:00:00+00:00,108873.7,109156.4,108333.3,108916.5,108750.4,78.0801565,2923
2025-05-28 12:00:00+00:00,108916.6,109019.8,107125.0,107140.8,107962.9,222.19988843,6497
2025-05-28 16:00:00+00:00,107140.8,107867.4,107000.0,107000.0,107448.0,270.31719413,6019
2025-05-28 20:00:00+00:00,107000.1,108019.5,106805.1,107811.7,107322.6,123.94176549,4676
2025-05-29 00:00:00+00:00,107811.7,108477.6,107475.1,108072.8,108171.1,122.88827993,4110
2025-05-29 04:00:00+00:00,108073.0,108132.9,107016.6,107889.7,107680.0,52.55571892,2838
2025-05-29 08:00:00+00:00,107904.4,108888.0,107802.4,108790.0,108589.8,80.68476367,3193
2025-05-29 12:00:00+00:00,108800.0,108802.9,106500.0,107042.0,107297.7,382.57446827,7173
2025-05-29 16:00:00+00:00,107042.1,107183.2,105640.0,105743.0,106338.3,424.12707698,9453
2025-05-29 20:00:00+00:00,105743.0,106463.1,105348.4,105632.4,105944.3,156.21492347,6088
2025-05-30 00:00:00+00:00,105632.5,106188.0,104604.2,106029.9,105445.0,203.84394785,6116
2025-05-30 04:00:00+00:00,106030.0,106333.8,104784.7,105026.4,105690.5,122.92485185,4287
2025-05-30 08:00:00+00:00,105026.4,105957.0,104641.9,105903.5,105348.6,187.01219269,4438
2025-05-30 12:00:00+00:00,105903.5,106000.0,105113.5,105557.9,105599.0,137.67894071,6168
2025-05-30 16:00:00+00:00,105557.9,105560.7,103723.5,104638.5,104377.6,478.51900358,9562
2025-05-30 20:00:00+00:00,104638.6,104900.2,103641.3,104019.7,104174.3,238.37269259,5838
2025-05-31 00:00:00+00:00,104019.7,104288.2,103169.0,103702.5,103567.8,192.45717956,6017
2025-05-31 04:00:00+00:00,103702.6,103914.9,103521.8,103814.4,103741.8,36.76742566,2456
2025-05-31 08:00:00+00:00,103814.4,103838.7,103360.2,103525.1,103510.2,69.30790816,2365
2025-05-31 12:00:00+00:00,103525.1,104880.7,103525.1,104601.2,104364.2,95.2586945,4531
2025-05-31 16:00:00+00:00,104601.3,104824.4,104351.4,104751.0,104645.5,66.32111506,3873
2025-05-31 20:00:00+00:00,104751.1,104933.2,104521.8,104662.0,104819.4,53.79468794,3097
2025-06-01 00:00:00+00:00,104662.0,104687.9,104000.0,104443.1,104282.1,35.82463392,3019
2025-06-01 04:00:00+00:00,104443.1,104724.8,104270.4,104306.9,104403.7,43.90780429,2019
2025-06-01 08:00:00+00:00,104307.0,104478.9,103850.0,104117.3,104045.6,49.25903525,2125
2025-06-01 12:00:00+00:00,104117.3,104834.1,103855.5,104783.5,104576.2,157.73853491,3442
2025-06-01 16:00:00+00:00,104783.5,105300.0,104443.1,105146.5,105030.8,160.44538539,4065
2025-06-01 20:00:00+00:00,105146.5,105879.7,104955.0,105712.4,105487.3,129.73678101,3705
2025-06-02 00:00:00+00:00,105712.4,105754.8,104679.6,104895.1,105249.2,135.25062167,3513
2025-06-02 04:00:00+00:00,104895.1,105423.3,104673.7,105387.5,104901.1,85.33355804,2309
2025-06-02 08:00:00+00:00,105387.5,105910.6,104000.0,104058.0,104600.5,145.98539031,3637
2025-06-02 12:00:00+00:00,104058.1,104696.5,103737.7,104484.6,104237.2,194.59119995,5860
2025-06-02 16:00:00+00:00,104489.1,104750.8,104117.4,104476.3,104375.6,134.11586072,4929
2025-06-02 20:00:00+00:00,104476.3,105927.2,104476.3,105920.3,105387.0,253.68343548,4757
2025-06-03 00:00:00+00:00,105920.4,106500.0,105486.6,105560.2,106177.0,137.50847576,4422
2025-06-03 04:00:00+00:00,105560.2,105567.1,105233.7,105245.2,105381.3,77.63205415,2141
2025-06-03 08:00:00+00:00,105245.2,105395.3,104984.1,105315.0,105208.7,65.84977437,1994
2025-06-03 12:00:00+00:00,105315.0,106820.0,105127.5,106685.1,106192.0,259.64811432,6118
2025-06-03 16:00:00+00:00,106685.1,106744.3,105720.0,106305.9,106177.1,170.42684395,4884
2025-06-03 20:00:00+00:00,106305.9,106317.2,105372.7,105446.0,105741.2,63.45113541,3820
2025-06-04 00:00:00+00:00,105446.0,105891.9,105259.5,105655.1,105659.3,51.90338487,3008
2025-06-04 04:00:00+00:00,105655.1,105673.6,105329.7,105432.0,105451.3,59.89883137,2334
2025-06-04 08:00:00+00:00,105430.6,106000.0,105142.9,105148.4,105603.2,74.86809627,2646
2025-06-04 12:00:00+00:00,105148.4,105587.9,104279.0,105329.5,104942.7,231.74882491,5487
2025-06-04 16:00:00+00:00,105329.5,105522.9,104943.7,105040.8,105168.6,105.297765,3753
2025-06-04 20:00:00+00:00,105040.9,105040.9,104534.5,104745.4,104813.5,89.43389208,3493
2025-06-05 00:00:00+00:00,104745.4,105230.0,104745.3,105068.0,104987.0,80.8111848,2479
2025-06-05 04:00:00+00:00,105068.0,105214.4,104420.4,104541.5,104766.7,32.80726589,2348
2025-06-05 08:00:00+00:00,104541.6,104944.4,104521.4,104900.0,104739.3,78.40000881,1919
2025-06-05 12:00:00+00:00,104900.0,105948.1,103973.0,104581.0,104852.0,348.67828293,7060
2025-06-05 16:00:00+00:00,104581.0,104595.0,101597.4,101900.0,102809.0,593.62209823,11872
2025-06-05 20:00:00+00:00,101900.1,102149.7,100400.0,101579.7,101169.6,610.08120414,13721
2025-06-06 00:00:00+00:00,101579.7,102568.1,101211.5,102542.5,101814.9,149.37748632,5573
2025-06-06 04:00:00+00:00,102544.5,103489.7,102464.8,103195.9,102973.7,115.88167793,4356
2025-06-06 08:00:00+00:00,103196.2,104000.0,103196.2,104000.0,103720.9,124.41416045,3286
2025-06-06 12:00:00+00:00,104000.0,105360.1,103642.2,105167.4,104438.0,240.55120751,7839
2025-06-06 16:00:00+00:00,105167.5,105339.9,104167.1,104336.9,104745.2,130.54402159,6141
2025-06-06 20:00:00+00:00,104319.5,104686.1,104299.0,104376.0,104408.7,116.44404269,3738
2025-06-07 00:00:00+00:00,104376.0,104960.7,104000.1,104960.6,104517.3,65.07710776,3162
2025-06-07 04:00:00+00:00,104960.7,105385.3,104745.0,104947.6,105049.7,68.11349823,2624
2025-06-07 08:00:00+00:00,104947.7,105313.9,104800.0,105167.5,104982.9,119.47061378,2215
2025-06-07 12:00:00+00:00,105167.6,105774.9,105167.6,105608.2,105554.2,79.94943494,3458
2025-06-07 16:00:00+00:00,105608.2,105899.0,105313.7,105777.2,105696.3,71.73785404,3357
2025-06-07 20:00:00+00:00,105777.2,105929.0,105616.5,105654.5,105839.1,87.66123594,2536
2025-06-08 00:00:00+00:00,105654.6,105740.0,105452.3,105531.6,105581.4,77.06871621,2327
2025-06-08 04:00:00+00:00,105531.6,105688.6,105476.5,105484.1,105543.1,78.60675578,1690
2025-06-08 08:00:00+00:00,105484.1,105700.0,105082.3,105699.9,105321.2,82.53402692,2073
2025-06-08 12:00:00+00:00,105700.0,106108.1,105566.7,106036.3,105891.1,178.22111429,3713
2025-06-08 16:00:00+00:00,106036.4,106372.1,106036.3,106299.9,106244.4,75.3871129,3569
2025-06-08 20:00:00+00:00,106300.0,106477.0,105631.3,105754.2,105980.9,76.69008455,3148
2025-06-09 00:00:00+00:00,105754.2,105994.0,105401.0,105702.3,105638.4,91.32013727,3467
2025-06-09 04:00:00+00:00,105702.4,105760.8,105392.3,105636.6,105571.2,42.90206662,2163
2025-06-09 08:00:00+00:00,105636.6,107828.7,105566.4,107738.4,107030.9,210.21786855,5277
2025-06-09 12:00:00+00:00,107741.4,108000.0,106935.1,107726.1,107638.0,294.28718926,7894
2025-06-09 16:00:00+00:00,107726.1,108777.7,107693.9,108647.2,108275.8,249.52134594,6138
2025-06-09 20:00:00+00:00,108647.2,110550.0,108514.0,110280.0,109752.8,376.53555991,9425
2025-06-10 00:00:00+00:00,110280.0,110300.0,109425.6,109552.3,109835.9,139.88194307,5397
2025-06-10 04:00:00+00:00,109552.4,109739.0,109136.4,109259.6,109409.9,130.13182651,4400
2025-06-10 08:00:00+00:00,109259.7,109852.8,109079.3,109556.1,109383.7,191.15095432,4110
2025-06-10 12:00:00+00:00,109550.6,109879.1,108342.2,109066.9,108962.5,251.07199191,7231
2025-06-10 16:00:00+00:00,109066.9,110373.0,108561.8,109503.0,109366.8,228.20755689,7620
2025-06-10 20:00:00+00:00,109503.0,110295.9,109300.0,110273.6,109775.0,239.62345567,5486
2025-06-11 00:00:00+00:00,110273.6,110273.6,109600.0,109750.0,109785.7,55.92171486,5629
2025-06-11 04:00:00+00:00,109750.1,109750.1,109431.8,109496.2,109604.8,28.86929166,3501
2025-06-11 08:00:00+00:00,109496.2,109600.0,109218.1,109273.0,109376.1,123.43590108,3398
2025-06-11 12:00:00+00:00,109273.0,110411.0,109085.0,109752.1,109835.6,319.02103574,7417
2025-06-11 16:00:00+00:00,109755.9,109834.9,108500.0,108732.2,109064.5,164.02050442,6101
2025-06-11 20:00:00+00:00,108732.2,109200.0,108139.5,108702.0,108596.3,118.80346822,5034
2025-06-12 00:00:00+00:00,108701.9,108790.2,106888.0,107858.3,108233.8,371.27360407,5093
2025-06-12 04:00:00+00:00,107858.3,107996.4,107375.5,107657.2,107686.1,112.23697257,3072
2025-06-12 08:00:00+00:00,107657.1,107840.6,106929.8,106931.3,107359.5,113.89705565,3306
2025-06-12 12:00:00+00:00,106931.3,107789.7,106600.0,107047.3,107191.4,253.86194122,5977
2025-06-12 16:00:00+00:00,107047.4,108460.0,106734.3,106857.6,107733.9,353.97381504,6485
2025-06-12 20:00:00+00:00,106857.6,106979.0,105760.0,105760.1,106219.2,306.90166072,7626
2025-06-13 00:00:00+00:00,105760.1,105760.1,102812.3,104431.5,103932.0,915.26910834,17366
2025-06-13 04:00:00+00:00,104420.5,104935.7,103878.8,104935.2,104422.6,238.8676446,5960
2025-06-13 08:00:00+00:00,104935.3,105400.0,104437.6,105026.3,104915.4,294.0559112,4248
2025-06-13 12:00:00+00:00,105026.4,105727.3,104166.1,105479.7,105028.4,198.2848183,7054
2025-06-13 16:00:00+00:00,105479.7,106000.0,104709.0,105087.1,105355.0,281.94453764,6124
2025-06-13 20:00:00+00:00,105087.1,106137.5,105087.0,106122.3,105744.6,180.69830487,4467
2025-06-14 00:00:00+00:00,106122.3,106172.3,105258.3,105285.1,105701.1,55.52878049,2968
2025-06-14 04:00:00+00:00,105285.1,105433.2,104880.7,105120.8,105195.5,40.67433262,1837
2025-06-14 08:00:00+00:00,105120.8,105162.3,104930.1,105100.0,104990.4,68.23471179,1412
2025-06-14 12:00:00+00:00,105100.0,105100.0,104716.6,104824.4,104971.1,46.02055437,2732
2025-06-14 16:00:00+00:00,104824.4,105040.9,104416.3,104720.5,104667.9,131.39626169,3827
2025-06-14 20:00:00+00:00,104720.5,105524.5,104400.0,105479.4,105040.8,50.82826977,2759
2025-06-15 00:00:00+00:00,105479.4,105699.0,105360.7,105521.3,105548.9,22.96699477,1842
2025-06-15 04:00:00+00:00,105521.3,106090.0,105271.6,105471.8,105614.6,41.86879592,2340
2025-06-15 08:00:00+00:00,105471.8,105475.0,104914.6,104955.9,105097.3,42.65131791,1861
2025-06-15 12:00:00+00:00,104955.9,105816.1,104955.8,105594.1,105458.8,54.22630844,3115
2025-06-15 16:00:00+00:00,105594.1,105750.0,105114.9,105265.6,105499.2,69.53466275,3046
2025-06-15 20:00:00+00:00,105266.5,105587.8,104529.0,105581.4,105013.4,103.64547446,3971
2025-06-16 00:00:00+00:00,105581.5,105934.4,105019.3,105913.5,105729.9,124.35752764,3499
